cellID	cellType	sampleID
GSM2173751	acinar	1_male
GSM2173752	acinar	1_male
GSM2173753	ductal	1_male
GSM2173754	beta	1_male
GSM2173755	acinar	1_male
GSM2173756	ductal	1_male
GSM2173757	alpha	1_male
GSM2173758	beta	1_male
GSM2173759	acinar	1_male
GSM2173760	delta	1_male
GSM2173761	beta	1_male
GSM2173762	acinar	1_male
GSM2173763	acinar	1_male
GSM2173764	beta	1_male
GSM2173765	alpha	1_male
GSM2173766	ductal	1_male
GSM2173767	acinar	1_male
GSM2173768	alpha	1_male
GSM2173769	acinar	1_male
GSM2173770	beta	1_male
GSM2173771	ductal	1_male
GSM2173772	ductal	1_male
GSM2173773	acinar	1_male
GSM2173774	beta	1_male
GSM2173775	beta	1_male
GSM2173776	ductal	1_male
GSM2173777	ductal	1_male
GSM2173778	acinar	1_male
GSM2173779	acinar	1_male
GSM2173780	acinar	1_male
GSM2173781	acinar	1_male
GSM2173782	acinar	1_male
GSM2173783	unsure	1_male
GSM2173784	delta	1_male
GSM2173785	acinar	1_male
GSM2173786	beta	1_male
GSM2173787	beta	1_male
GSM2173788	delta	1_male
GSM2173789	acinar	1_male
GSM2173790	alpha	1_male
GSM2173791	delta	1_male
GSM2173792	ductal	1_male
GSM2173793	ductal	1_male
GSM2173794	ductal	1_male
GSM2173795	alpha	1_male
GSM2173796	alpha	1_male
GSM2173797	delta	1_male
GSM2173798	ductal	1_male
GSM2173799	ductal	1_male
GSM2173800	acinar	1_male
GSM2173801	ductal	1_male
GSM2173802	acinar	1_male
GSM2173803	ductal	1_male
GSM2173804	ductal	1_male
GSM2173805	beta	1_male
GSM2173806	alpha	1_male
GSM2173807	acinar	1_male
GSM2173808	alpha	1_male
GSM2173809	ductal	1_male
GSM2173810	alpha	1_male
GSM2173811	acinar	1_male
GSM2173812	ductal	1_male
GSM2173813	acinar	1_male
GSM2173814	ductal	1_male
GSM2173815	alpha	1_male
GSM2173816	acinar	1_male
GSM2173817	acinar	1_male
GSM2173818	beta	1_male
GSM2173819	ductal	1_male
GSM2173820	acinar	1_male
GSM2173821	ductal	1_male
GSM2173822	mesenchymal	1_male
GSM2173823	acinar	1_male
GSM2173824	beta	1_male
GSM2173825	acinar	1_male
GSM2173826	unsure	1_male
GSM2173827	acinar	1_male
GSM2173828	delta	1_male
GSM2173829	ductal	1_male
GSM2173830	beta	1_male
GSM2173831	alpha	1_male
GSM2173832	unsure	1_male
GSM2173833	acinar	1_male
GSM2173834	alpha	1_male
GSM2173835	beta	1_male
GSM2173836	ductal	1_male
GSM2173837	ductal	1_male
GSM2173838	acinar	1_male
GSM2173839	acinar	1_male
GSM2173840	acinar	1_male
GSM2173841	alpha	1_male
GSM2173842	beta	1_male
GSM2173843	ductal	1_male
GSM2173844	ductal	1_male
GSM2173845	ductal	1_male
GSM2173846	delta	1_male
GSM2173847	acinar	1_male
GSM2173848	delta	1_male
GSM2173849	alpha	1_male
GSM2173850	ductal	1_male
GSM2173851	ductal	1_male
GSM2173852	ductal	1_male
GSM2173853	delta	1_male
GSM2173854	acinar	1_male
GSM2173855	alpha	1_male
GSM2173856	alpha	1_male
GSM2173857	ductal	1_male
GSM2173858	acinar	1_male
GSM2173859	ductal	1_male
GSM2173860	ductal	1_male
GSM2173861	delta	1_male
GSM2173862	beta	1_male
GSM2173863	beta	1_male
GSM2173864	alpha	1_male
GSM2173865	acinar	1_male
GSM2173866	delta	1_male
GSM2173867	acinar	1_male
GSM2173868	alpha	54_male
GSM2173869	alpha	54_male
GSM2173870	unsure	54_male
GSM2173871	acinar	54_male
GSM2173872	alpha	54_male
GSM2173873	alpha	54_male
GSM2173874	alpha	54_male
GSM2173875	alpha	54_male
GSM2173876	alpha	54_male
GSM2173877	alpha	54_male
GSM2173878	alpha	54_male
GSM2173879	alpha	54_male
GSM2173880	beta	54_male
GSM2173881	alpha	54_male
GSM2173882	ductal	54_male
GSM2173883	alpha	54_male
GSM2173884	alpha	54_male
GSM2173885	alpha	54_male
GSM2173886	alpha	54_male
GSM2173887	acinar	54_male
GSM2173888	acinar	54_male
GSM2173889	alpha	54_male
GSM2173890	acinar	54_male
GSM2173891	alpha	54_male
GSM2173892	alpha	54_male
GSM2173893	unsure	54_male
GSM2173894	alpha	54_male
GSM2173895	alpha	54_male
GSM2173896	alpha	54_male
GSM2173897	beta	54_male
GSM2173898	alpha	54_male
GSM2173899	ductal	54_male
GSM2173900	beta	54_male
GSM2173901	delta	54_male
GSM2173902	alpha	54_male
GSM2173903	beta	54_male
GSM2173904	alpha	54_male
GSM2173905	alpha	54_male
GSM2173906	ductal	54_male
GSM2173907	alpha	54_male
GSM2173908	alpha	54_male
GSM2173909	beta	54_male
GSM2173910	beta	54_male
GSM2173911	unsure	54_male
GSM2173912	alpha	54_male
GSM2173913	alpha	54_male
GSM2173914	alpha	54_male
GSM2173915	alpha	54_male
GSM2173916	alpha	54_male
GSM2173917	alpha	54_male
GSM2173918	ductal	54_male
GSM2173919	beta	54_male
GSM2173920	beta	54_male
GSM2173921	alpha	54_male
GSM2173922	ductal	54_male
GSM2173923	alpha	54_male
GSM2173924	beta	54_male
GSM2173925	alpha	54_male
GSM2173926	alpha	54_male
GSM2173927	alpha	54_male
GSM2173928	alpha	54_male
GSM2173929	alpha	54_male
GSM2173930	beta	54_male
GSM2173931	alpha	54_male
GSM2173932	alpha	54_male
GSM2173933	beta	54_male
GSM2173934	acinar	54_male
GSM2173935	acinar	54_male
GSM2173936	alpha	54_male
GSM2173937	acinar	54_male
GSM2173938	beta	54_male
GSM2173939	alpha	54_male
GSM2173940	alpha	54_male
GSM2173941	beta	54_male
GSM2173942	alpha	54_male
GSM2173943	beta	54_male
GSM2173944	alpha	54_male
GSM2173945	alpha	54_male
GSM2173946	alpha	54_male
GSM2173947	unsure	54_male
GSM2173948	alpha	54_male
GSM2173949	alpha	54_male
GSM2173950	alpha	54_male
GSM2173951	beta	54_male
GSM2173952	alpha	54_male
GSM2173953	beta	54_male
GSM2173954	alpha	54_male
GSM2173955	acinar	54_male
GSM2173956	alpha	54_male
GSM2173957	alpha	54_male
GSM2173958	alpha	54_male
GSM2173959	acinar	54_male
GSM2173960	alpha	54_male
GSM2173961	alpha	54_male
GSM2173962	beta	54_male
GSM2173963	alpha	54_male
GSM2173964	alpha	54_male
GSM2173965	alpha	54_male
GSM2173966	alpha	54_male
GSM2173967	alpha	54_male
GSM2173968	unsure	54_male
GSM2173969	ductal	54_male
GSM2173970	unsure	54_male
GSM2173971	alpha	54_male
GSM2173972	alpha	54_male
GSM2173973	alpha	54_male
GSM2173974	beta	54_male
GSM2173975	alpha	54_male
GSM2173976	acinar	54_male
GSM2173977	alpha	54_male
GSM2173978	alpha	54_male
GSM2173979	alpha	54_male
GSM2173980	alpha	54_male
GSM2173981	alpha	54_male
GSM2173982	alpha	54_male
GSM2173983	mesenchymal	54_male
GSM2173984	ductal	54_male
GSM2173985	alpha	54_male
GSM2173986	acinar	54_male
GSM2173987	alpha	54_male
GSM2173988	alpha	54_male
GSM2173989	alpha	54_male
GSM2173990	acinar	54_male
GSM2173991	ductal	54_male
GSM2173992	acinar	54_male
GSM2173993	alpha	54_male
GSM2173994	alpha	54_male
GSM2173995	delta	54_male
GSM2173996	alpha	54_male
GSM2173997	unsure	54_male
GSM2173998	unsure	54_male
GSM2173999	beta	54_male
GSM2174000	alpha	54_male
GSM2174001	mesenchymal	54_male
GSM2174002	acinar	54_male
GSM2174003	mesenchymal	54_male
GSM2174004	alpha	54_male
GSM2174005	beta	54_male
GSM2174006	alpha	54_male
GSM2174007	alpha	54_male
GSM2174008	alpha	54_male
GSM2174009	beta	54_male
GSM2174010	alpha	54_male
GSM2174011	alpha	54_male
GSM2174012	alpha	54_male
GSM2174013	alpha	54_male
GSM2174014	alpha	54_male
GSM2174015	alpha	54_male
GSM2174016	alpha	54_male
GSM2174017	alpha	54_male
GSM2174018	alpha	54_male
GSM2174019	alpha	54_male
GSM2174020	alpha	54_male
GSM2174021	alpha	54_male
GSM2174022	alpha	54_male
GSM2174023	acinar	54_male
GSM2174024	alpha	54_male
GSM2174025	alpha	54_male
GSM2174026	alpha	54_male
GSM2174027	acinar	54_male
GSM2174028	acinar	54_male
GSM2174029	mesenchymal	54_male
GSM2174030	alpha	54_male
GSM2174031	alpha	54_male
GSM2174032	alpha	54_male
GSM2174033	beta	54_male
GSM2174034	alpha	54_male
GSM2174035	alpha	54_male
GSM2174036	alpha	54_male
GSM2174037	alpha	54_male
GSM2174038	alpha	54_male
GSM2174039	alpha	54_male
GSM2174040	acinar	54_male
GSM2174041	alpha	54_male
GSM2174042	acinar	54_male
GSM2174043	alpha	54_male
GSM2174044	alpha	54_male
GSM2174045	alpha	54_male
GSM2174046	alpha	54_male
GSM2174047	alpha	54_male
GSM2174048	alpha	54_male
GSM2174049	alpha	54_male
GSM2174050	alpha	54_male
GSM2174051	acinar	54_male
GSM2174052	acinar	54_male
GSM2174053	alpha	54_male
GSM2174054	acinar	54_male
GSM2174055	alpha	54_male
GSM2174056	beta	54_male
GSM2174057	alpha	54_male
GSM2174058	alpha	54_male
GSM2174059	beta	54_male
GSM2174060	beta	54_male
GSM2174061	alpha	54_male
GSM2174062	acinar	54_male
GSM2174063	alpha	54_male
GSM2174064	alpha	54_male
GSM2174065	alpha	54_male
GSM2174066	acinar	54_male
GSM2174067	alpha	54_male
GSM2174068	unsure	54_male
GSM2174069	alpha	54_male
GSM2174070	acinar	54_male
GSM2174071	beta	54_male
GSM2174072	alpha	54_male
GSM2174073	alpha	54_male
GSM2174074	unsure	54_male
GSM2174075	unsure	54_male
GSM2174076	alpha	54_male
GSM2174077	alpha	54_male
GSM2174078	alpha	54_male
GSM2174079	beta	54_male
GSM2174080	beta	54_male
GSM2174081	alpha	54_male
GSM2174082	alpha	54_male
GSM2174083	alpha	54_male
GSM2174084	alpha	54_male
GSM2174085	alpha	54_male
GSM2174086	unsure	54_male
GSM2174087	beta	54_male
GSM2174088	alpha	54_male
GSM2174089	acinar	54_male
GSM2174090	alpha	54_male
GSM2174091	alpha	54_male
GSM2174092	alpha	54_male
GSM2174093	alpha	54_male
GSM2174094	alpha	54_male
GSM2174095	acinar	54_male
GSM2174096	ductal	54_male
GSM2174097	alpha	54_male
GSM2174098	acinar	54_male
GSM2174099	acinar	54_male
GSM2174100	alpha	54_male
GSM2174101	alpha	54_male
GSM2174102	beta	54_male
GSM2174103	beta	54_male
GSM2174104	acinar	54_male
GSM2174105	acinar	54_male
GSM2174106	alpha	54_male
GSM2174107	acinar	54_male
GSM2174108	alpha	54_male
GSM2174109	alpha	54_male
GSM2174110	alpha	54_male
GSM2174111	acinar	54_male
GSM2174112	alpha	54_male
GSM2174113	acinar	54_male
GSM2174114	acinar	54_male
GSM2174115	alpha	54_male
GSM2174116	beta	54_male
GSM2174117	beta	54_male
GSM2174118	unsure	54_male
GSM2174119	alpha	54_male
GSM2174120	alpha	54_male
GSM2174121	alpha	54_male
GSM2174122	alpha	54_male
GSM2174123	alpha	54_male
GSM2174124	alpha	54_male
GSM2174125	beta	54_male
GSM2174126	alpha	54_male
GSM2174127	alpha	54_male
GSM2174128	alpha	54_male
GSM2174129	alpha	54_male
GSM2174130	beta	54_male
GSM2174131	alpha	54_male
GSM2174132	beta	54_male
GSM2174133	alpha	54_male
GSM2174134	alpha	54_male
GSM2174135	alpha	54_male
GSM2174136	alpha	54_male
GSM2174137	alpha	54_male
GSM2174138	acinar	54_male
GSM2174139	ductal	54_male
GSM2174140	alpha	22_male
GSM2174141	acinar	22_male
GSM2174142	delta	22_male
GSM2174143	alpha	22_male
GSM2174144	delta	22_male
GSM2174145	beta	22_male
GSM2174146	alpha	22_male
GSM2174147	alpha	22_male
GSM2174148	beta	22_male
GSM2174149	unsure	22_male
GSM2174150	beta	22_male
GSM2174151	beta	22_male
GSM2174152	mesenchymal	22_male
GSM2174153	beta	22_male
GSM2174154	alpha	22_male
GSM2174155	mesenchymal	22_male
GSM2174156	beta	22_male
GSM2174157	alpha	22_male
GSM2174158	beta	22_male
GSM2174159	alpha	22_male
GSM2174160	alpha	22_male
GSM2174161	beta	22_male
GSM2174162	alpha	22_male
GSM2174163	unsure	22_male
GSM2174164	alpha	22_male
GSM2174165	alpha	22_male
GSM2174166	alpha	22_male
GSM2174167	delta	22_male
GSM2174168	beta	22_male
GSM2174169	alpha	22_male
GSM2174170	beta	22_male
GSM2174171	beta	22_male
GSM2174172	beta	22_male
GSM2174173	beta	22_male
GSM2174174	alpha	22_male
GSM2174175	alpha	22_male
GSM2174176	beta	22_male
GSM2174177	beta	22_male
GSM2174178	unsure	22_male
GSM2174179	alpha	22_male
GSM2174180	unsure	22_male
GSM2174181	alpha	22_male
GSM2174182	beta	22_male
GSM2174183	unsure	22_male
GSM2174184	unsure	22_male
GSM2174185	delta	22_male
GSM2174186	alpha	22_male
GSM2174187	delta	22_male
GSM2174188	alpha	22_male
GSM2174189	mesenchymal	22_male
GSM2174190	beta	22_male
GSM2174191	alpha	22_male
GSM2174192	alpha	22_male
GSM2174193	alpha	22_male
GSM2174194	beta	22_male
GSM2174195	beta	22_male
GSM2174196	beta	22_male
GSM2174197	delta	22_male
GSM2174198	beta	22_male
GSM2174199	acinar	22_male
GSM2174200	ductal	22_male
GSM2174201	beta	22_male
GSM2174202	alpha	22_male
GSM2174203	unsure	22_male
GSM2174204	beta	22_male
GSM2174205	beta	22_male
GSM2174206	unsure	22_male
GSM2174207	beta	22_male
GSM2174208	alpha	22_male
GSM2174209	beta	22_male
GSM2174210	mesenchymal	22_male
GSM2174211	alpha	22_male
GSM2174212	unsure	22_male
GSM2174213	beta	22_male
GSM2174214	alpha	22_male
GSM2174215	beta	22_male
GSM2174216	delta	22_male
GSM2174217	beta	22_male
GSM2174218	alpha	22_male
GSM2174219	alpha	22_male
GSM2174220	acinar	22_male
GSM2174221	alpha	22_male
GSM2174222	alpha	22_male
GSM2174223	alpha	22_male
GSM2174224	beta	22_male
GSM2174225	delta	22_male
GSM2174226	alpha	22_male
GSM2174227	alpha	22_male
GSM2174228	alpha	22_male
GSM2174229	beta	22_male
GSM2174230	acinar	22_male
GSM2174231	beta	22_male
GSM2174232	alpha	22_male
GSM2174233	alpha	22_male
GSM2174234	unsure	22_male
GSM2174235	alpha	22_male
GSM2174236	alpha	22_male
GSM2174237	alpha	22_male
GSM2174238	beta	22_male
GSM2174239	alpha	22_male
GSM2174240	alpha	22_male
GSM2174241	beta	22_male
GSM2174242	beta	22_male
GSM2174243	alpha	22_male
GSM2174244	alpha	22_male
GSM2174245	alpha	22_male
GSM2174246	mesenchymal	22_male
GSM2174247	beta	22_male
GSM2174248	unsure	22_male
GSM2174249	beta	22_male
GSM2174250	alpha	22_male
GSM2174251	alpha	22_male
GSM2174252	ductal	22_male
GSM2174253	beta	22_male
GSM2174254	alpha	22_male
GSM2174255	beta	22_male
GSM2174256	alpha	22_male
GSM2174257	alpha	22_male
GSM2174258	alpha	22_male
GSM2174259	beta	22_male
GSM2174260	alpha	22_male
GSM2174261	beta	22_male
GSM2174262	beta	22_male
GSM2174263	beta	22_male
GSM2174264	alpha	22_male
GSM2174265	beta	22_male
GSM2174266	unsure	22_male
GSM2174267	unsure	22_male
GSM2174268	beta	22_male
GSM2174269	delta	22_male
GSM2174270	beta	22_male
GSM2174271	acinar	22_male
GSM2174272	alpha	22_male
GSM2174273	alpha	22_male
GSM2174274	alpha	22_male
GSM2174275	alpha	22_male
GSM2174276	beta	22_male
GSM2174277	unsure	22_male
GSM2174278	alpha	22_male
GSM2174279	alpha	22_male
GSM2174280	alpha	22_male
GSM2174281	beta	22_male
GSM2174282	beta	22_male
GSM2174283	beta	22_male
GSM2174284	alpha	22_male
GSM2174285	beta	22_male
GSM2174286	alpha	22_male
GSM2174287	alpha	22_male
GSM2174288	alpha	22_male
GSM2174289	beta	22_male
GSM2174290	alpha	22_male
GSM2174291	alpha	22_male
GSM2174292	unsure	22_male
GSM2174293	alpha	22_male
GSM2174294	beta	22_male
GSM2174295	alpha	22_male
GSM2174296	beta	22_male
GSM2174297	alpha	22_male
GSM2174298	alpha	22_male
GSM2174299	beta	22_male
GSM2174300	acinar	22_male
GSM2174301	alpha	22_male
GSM2174302	ductal	22_male
GSM2174303	alpha	22_male
GSM2174304	alpha	22_male
GSM2174305	beta	22_male
GSM2174306	unsure	22_male
GSM2174307	beta	22_male
GSM2174308	alpha	22_male
GSM2174309	beta	22_male
GSM2174310	beta	22_male
GSM2174311	unsure	22_male
GSM2174312	ductal	22_male
GSM2174313	beta	22_male
GSM2174314	alpha	22_male
GSM2174315	mesenchymal	22_male
GSM2174316	beta	22_male
GSM2174317	acinar	22_male
GSM2174318	alpha	22_male
GSM2174319	acinar	22_male
GSM2174320	alpha	22_male
GSM2174321	alpha	22_male
GSM2174322	alpha	22_male
GSM2174323	delta	22_male
GSM2174324	beta	22_male
GSM2174325	beta	22_male
GSM2174326	beta	22_male
GSM2174327	alpha	22_male
GSM2174328	alpha	22_male
GSM2174329	alpha	22_male
GSM2174330	alpha	22_male
GSM2174331	alpha	22_male
GSM2174332	alpha	22_male
GSM2174333	alpha	22_male
GSM2174334	alpha	22_male
GSM2174335	alpha	22_male
GSM2174336	beta	22_male
GSM2174337	alpha	22_male
GSM2174338	alpha	22_male
GSM2174339	unsure	22_male
GSM2174340	alpha	22_male
GSM2174341	alpha	22_male
GSM2174342	alpha	22_male
GSM2174343	beta	22_male
GSM2174344	alpha	22_male
GSM2174345	alpha	22_male
GSM2174346	beta	22_male
GSM2174347	beta	22_male
GSM2174348	alpha	22_male
GSM2174349	alpha	22_male
GSM2174350	alpha	22_male
GSM2174351	unsure	22_male
GSM2174352	beta	22_male
GSM2174353	alpha	22_male
GSM2174354	alpha	22_male
GSM2174355	unsure	22_male
GSM2174356	beta	22_male
GSM2174357	unsure	22_male
GSM2174358	beta	22_male
GSM2174359	beta	22_male
GSM2174360	beta	22_male
GSM2174361	alpha	22_male
GSM2174362	alpha	22_male
GSM2174363	alpha	22_male
GSM2174364	alpha	22_male
GSM2174365	alpha	22_male
GSM2174366	alpha	22_male
GSM2174367	alpha	22_male
GSM2174368	beta	22_male
GSM2174369	delta	22_male
GSM2174370	beta	22_male
GSM2174371	alpha	22_male
GSM2174372	alpha	22_male
GSM2174373	alpha	22_male
GSM2174374	alpha	22_male
GSM2174375	delta	22_male
GSM2174376	beta	22_male
GSM2174377	alpha	22_male
GSM2174378	alpha	22_male
GSM2174379	beta	22_male
GSM2174380	alpha	22_male
GSM2174381	beta	22_male
GSM2174382	acinar	22_male
GSM2174383	beta	22_male
GSM2174384	alpha	22_male
GSM2174385	alpha	22_male
GSM2174386	beta	22_male
GSM2174387	unsure	22_male
GSM2174388	acinar	22_male
GSM2174389	beta	22_male
GSM2174390	beta	22_male
GSM2174391	alpha	22_male
GSM2174392	alpha	22_male
GSM2174393	alpha	22_male
GSM2174394	unsure	22_male
GSM2174395	delta	22_male
GSM2174396	alpha	22_male
GSM2174397	alpha	22_male
GSM2174398	alpha	22_male
GSM2174399	alpha	22_male
GSM2174400	alpha	22_male
GSM2174401	delta	22_male
GSM2174402	unsure	22_male
GSM2174403	beta	22_male
GSM2174404	alpha	22_male
GSM2174405	unsure	22_male
GSM2174406	beta	22_male
GSM2174407	beta	22_male
GSM2174408	beta	22_male
GSM2174409	alpha	22_male
GSM2174410	ductal	22_male
GSM2174411	alpha	22_male
GSM2174412	alpha	22_male
GSM2174413	alpha	22_male
GSM2174414	unsure	22_male
GSM2174415	unsure	22_male
GSM2174416	beta	22_male
GSM2174417	beta	22_male
GSM2174418	alpha	22_male
GSM2174419	alpha	22_male
GSM2174420	alpha	22_male
GSM2174421	unsure	22_male
GSM2174422	beta	22_male
GSM2174423	mesenchymal	22_male
GSM2174424	alpha	22_male
GSM2174425	alpha	22_male
